UNIT PROCEDURE,SAMPLING POINT,PARAMETER NAME,PARAMETER DETAIL,RUN NUMBER,BATCH NUMBER,DATE OF MANUFACTURE,PROCESS START,PARAMETER DATE,LOCAL ID,VALUE_TEXT(Reported),VALUE_NUM(Recorded Full precision),UOM,LAL,UAL,LCL,UCL,LRL,URL,CL,NEL 1,NEL 2,NEL 3,NEL 4,PPK,REP,CONTROL_PRECISION,ACTION_PRECISION,REJECTION_PRECISION,SCALE,SUMMARY TABLE,DISPOSITION_DATE,RESULT_TYPE,SOURCE_SYSTEM,CTRL_VIOLATION,ACTION_VIOLATION,REJ_VIOLATION
DP-USTO:20-ATO,.,Appearance LYO,PRDS-000616,046A096880,046A096880-PRDS-000616,2007/02/28 00:00:00,2007/02/28 00:00:00,2007/02/28 00:00:00,.,"WHITE, SOLID CAKE",.,Description,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SQL-LIMS,.,.,.
DP-USTO:20-ATO,.,Appearance LYO,PRDS-000616,0010022273,0010022273-PRDS-000616,2009/02/24 00:00:00,2009/02/24 00:00:00,2009/02/24 00:00:00,.,"White, solid cake",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance LYO,PRDS-000616,0010022271,0010022271-PRDS-000616,2009/03/07 00:00:00,2009/03/07 00:00:00,2009/03/07 00:00:00,.,"White, solid cake",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance LYO,PRDS-000616,0010022274,0010022274-PRDS-000616,2009/03/13 00:00:00,2009/03/13 00:00:00,2009/03/13 00:00:00,.,"White, solid cake",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance LYO,PRDS-000745,0010022284,0010022284-PRDS-000745,2009/03/18 00:00:00,2009/03/18 00:00:00,2009/03/18 00:00:00,.,"White, solid cake",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance LYO,PRDS-000745,0010022282,0010022282-PRDS-000745,2009/03/25 00:00:00,2009/03/25 00:00:00,2009/03/25 00:00:00,.,"White, solid cake",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance LYO,PRDS-000745,0010022287,0010022287-PRDS-000745,2009/03/31 00:00:00,2009/03/31 00:00:00,2009/03/31 00:00:00,.,"White, solid cake",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance LYO,PRDS-000616,0010027948,0010027948-PRDS-000616,2009/04/06 00:00:00,2009/04/06 00:00:00,2009/04/06 00:00:00,.,"White, solid cake",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance LYO,PRDS-000616,0010054040,0010054040-PRDS-000616,2010/05/20 00:00:00,2010/05/20 00:00:00,2010/05/20 00:00:00,.,"White, solid cake",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance LYO,PRDS-000616,0010047892,0010047892-PRDS-000616,2010/06/21 00:00:00,2010/06/21 00:00:00,2010/06/21 00:00:00,.,"White, solid cake",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance LYO,PRDS-000616,0010068696,0010068696-PRDS-000616,2011/02/14 00:00:00,2011/02/14 00:00:00,2011/02/14 00:00:00,.,"White, solid cake",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance LYO,PRDS-000616,0010076573,0010076573-PRDS-000616,2011/04/28 00:00:00,2011/04/28 00:00:00,2011/04/28 00:00:00,.,"White, solid cake",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance LYO,PRDS-000616,0010091156,0010091156-PRDS-000616,2011/11/07 00:00:00,2011/11/07 00:00:00,2011/11/07 00:00:00,.,"White, solid cake",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance LYO,PRDS-000616,0010108498,0010108498-PRDS-000616,2011/12/12 00:00:00,2011/12/12 00:00:00,2011/12/12 00:00:00,.,"White, solid cake",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance LYO,PRDS-000616,0010114566,0010114566-PRDS-000616,2012/02/20 00:00:00,2012/02/20 00:00:00,2012/02/20 00:00:00,.,"White, solid cake",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance LYO,PRDS-000616,0010122358,0010122358-PRDS-000616,2012/07/30 00:00:00,2012/07/30 00:00:00,2012/07/30 00:00:00,.,"White, solid cake",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance LYO,PRDS-000616,0010128840,0010128840-PRDS-000616,2012/10/08 00:00:00,2012/10/08 00:00:00,2012/10/08 00:00:00,.,"White, solid cake",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance LYO,PRDS-000616,0010132368,0010132368-PRDS-000616,2013/04/08 00:00:00,2013/04/08 00:00:00,2013/04/08 00:00:00,.,"White, solid cake",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance LYO,PRDS-000616,0010158735,0010158735-PRDS-000616,2013/04/15 00:00:00,2013/04/15 00:00:00,2013/04/15 00:00:00,.,"White, solid cake",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance LYO,PRDS-000616,0010188882,0010188882-PRDS-000616,2014/01/28 00:00:00,2014/01/28 00:00:00,2014/01/28 00:00:00,.,"White, solid cake",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance LYO,PRDS-000616,0010228367,0010228367-PRDS-000616,2014/11/03 00:00:00,2014/11/03 00:00:00,2014/11/03 00:00:00,.,"White, solid cake",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance LYO,PRDS-000616,0010198637,0010198637-PRDS-000616,2015/02/23 00:00:00,2015/02/23 00:00:00,2015/02/23 00:00:00,.,"White, solid cake",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance LYO,PRDS-000616,0010235129,0010235129-PRDS-000616,2015/08/28 00:00:00,2015/08/28 00:00:00,2015/08/28 00:00:00,.,"White, solid cake",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance LYO,PRDS-000616,0010264669,0010264669-PRDS-000616,2015/12/04 00:00:00,2015/12/04 00:00:00,2015/12/04 00:00:00,.,"White, solid cake",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance LYO,PRDS-000616,0010269918,0010269918-PRDS-000616,2016/01/08 00:00:00,2016/01/08 00:00:00,2016/01/08 00:00:00,.,"White, solid cake",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance LYO,PRDS-000616,0010269919,0010269919-PRDS-000616,2016/02/08 00:00:00,2016/02/08 00:00:00,2016/02/08 00:00:00,.,"White, solid cake",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000616,046A089790,046A089790-PRDS-000616,2006/12/11 00:00:00,2006/12/11 00:00:00,2006/12/11 00:00:00,.,"CLEAR, COLORLESS LIQUID, PRACTICALLY FREE FROM PARTICLES",.,DESCRIPTION,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SQL-LIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000616,046A082045,046A082045-PRDS-000616,2007/01/22 00:00:00,2007/01/22 00:00:00,2007/01/22 00:00:00,.,"CLEAR, COLORLESS LIQUID, PRACTICALLY FREE FROM PARTICLES",.,DESCRIPTION,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SQL-LIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000616,046A086131,046A086131-PRDS-000616,2007/01/31 00:00:00,2007/01/31 00:00:00,2007/01/31 00:00:00,.,"CLEAR, COLORLESS LIQUID, PRACTICALLY FREE FROM PARTICLES",.,DESCRIPTION,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SQL-LIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000746,046A094874,046A094874-PRDS-000746,2007/02/05 00:00:00,2007/02/05 00:00:00,2007/02/05 00:00:00,.,"CLEAR, COLORLESS LIQUID",.,Description,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SQL-LIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000616,046A096880,046A096880-PRDS-000616,2007/02/28 00:00:00,2007/02/28 00:00:00,2007/02/28 00:00:00,.,"CLEAR, COLORLESS LIQUID, PRACTICALLY FREE FROM PARTICLES",.,DESCRIPTION,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SQL-LIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000616,0010022273,0010022273-PRDS-000616,2009/02/24 00:00:00,2009/02/24 00:00:00,2009/02/24 00:00:00,.,"Clear, colorless liquid, practically free from particles",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000616,0010022271,0010022271-PRDS-000616,2009/03/07 00:00:00,2009/03/07 00:00:00,2009/03/07 00:00:00,.,"Clear, colorless liquid, practically free from particles",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000616,0010022274,0010022274-PRDS-000616,2009/03/13 00:00:00,2009/03/13 00:00:00,2009/03/13 00:00:00,.,"Clear, colorless liquid, practically free from particles",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000745,0010022284,0010022284-PRDS-000745,2009/03/18 00:00:00,2009/03/18 00:00:00,2009/03/18 00:00:00,.,"Clear, colorless liquid, practically free from particles",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000745,0010022282,0010022282-PRDS-000745,2009/03/25 00:00:00,2009/03/25 00:00:00,2009/03/25 00:00:00,.,"Clear, colorless liquid, practically free from particles",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000745,0010022287,0010022287-PRDS-000745,2009/03/31 00:00:00,2009/03/31 00:00:00,2009/03/31 00:00:00,.,"Clear, colorless liquid, practically free from particles",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000616,0010027948,0010027948-PRDS-000616,2009/04/06 00:00:00,2009/04/06 00:00:00,2009/04/06 00:00:00,.,"Clear, colorless liquid, practically free from particles",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000616,0010054040,0010054040-PRDS-000616,2010/05/20 00:00:00,2010/05/20 00:00:00,2010/05/20 00:00:00,.,"Clear, colorless liquid, practically free from particles",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000616,0010047892,0010047892-PRDS-000616,2010/06/21 00:00:00,2010/06/21 00:00:00,2010/06/21 00:00:00,.,"Clear, colorless liquid, practically free from particles",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000616,0010068696,0010068696-PRDS-000616,2011/02/14 00:00:00,2011/02/14 00:00:00,2011/02/14 00:00:00,.,"Clear, colorless liquid, practically free from particles",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000616,0010076573,0010076573-PRDS-000616,2011/04/28 00:00:00,2011/04/28 00:00:00,2011/04/28 00:00:00,.,"Clear, colorless liquid, practically free from particles",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000616,0010091156,0010091156-PRDS-000616,2011/11/07 00:00:00,2011/11/07 00:00:00,2011/11/07 00:00:00,.,"Clear, colorless liquid, practically free from particles",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000616,0010108498,0010108498-PRDS-000616,2011/12/12 00:00:00,2011/12/12 00:00:00,2011/12/12 00:00:00,.,"Clear, colorless liquid, practically free from particles",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000616,0010114566,0010114566-PRDS-000616,2012/02/20 00:00:00,2012/02/20 00:00:00,2012/02/20 00:00:00,.,"Clear, colorless liquid, practically free from particles",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000616,0010122358,0010122358-PRDS-000616,2012/07/30 00:00:00,2012/07/30 00:00:00,2012/07/30 00:00:00,.,"Clear, colorless liquid, practically free from particles",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000616,0010128840,0010128840-PRDS-000616,2012/10/08 00:00:00,2012/10/08 00:00:00,2012/10/08 00:00:00,.,"Clear, colorless liquid, practically free from particles",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000616,0010132368,0010132368-PRDS-000616,2013/04/08 00:00:00,2013/04/08 00:00:00,2013/04/08 00:00:00,.,"Clear, colorless liquid, practically free from particles",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000616,0010158735,0010158735-PRDS-000616,2013/04/15 00:00:00,2013/04/15 00:00:00,2013/04/15 00:00:00,.,"Clear, colorless liquid, practically free from particles",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000616,0010188882,0010188882-PRDS-000616,2014/01/28 00:00:00,2014/01/28 00:00:00,2014/01/28 00:00:00,.,"Clear, colorless liquid, practically free from particles",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000616,0010228367,0010228367-PRDS-000616,2014/11/03 00:00:00,2014/11/03 00:00:00,2014/11/03 00:00:00,.,"Clear, colorless liquid, practically free from particles",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000616,0010198637,0010198637-PRDS-000616,2015/02/23 00:00:00,2015/02/23 00:00:00,2015/02/23 00:00:00,.,"Clear, colorless liquid, practically free from particles",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000616,0010235129,0010235129-PRDS-000616,2015/08/28 00:00:00,2015/08/28 00:00:00,2015/08/28 00:00:00,.,"Clear, colorless liquid, practically free from particles",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000616,0010264669,0010264669-PRDS-000616,2015/12/04 00:00:00,2015/12/04 00:00:00,2015/12/04 00:00:00,.,"Clear, colorless liquid, practically free from particles",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000616,0010269918,0010269918-PRDS-000616,2016/01/08 00:00:00,2016/01/08 00:00:00,2016/01/08 00:00:00,.,"Clear, colorless liquid, practically free from particles",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Appearance Recon,PRDS-000616,0010269919,0010269919-PRDS-000616,2016/02/08 00:00:00,2016/02/08 00:00:00,2016/02/08 00:00:00,.,"Clear, colorless liquid, practically free from particles",0,.,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Bacterial Endotoxins,PRDS-000616,046A089790,046A089790-PRDS-000616,2006/12/11 00:00:00,2006/12/11 00:00:00,2006/12/11 00:00:00,.,<0.40,.,EU/mL,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SQL-LIMS,.,.,.
DP-USTO:20-ATO,.,Bacterial Endotoxins,PRDS-000616,046A082045,046A082045-PRDS-000616,2007/01/22 00:00:00,2007/01/22 00:00:00,2007/01/22 00:00:00,.,<0.40,.,EU/mL,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SQL-LIMS,.,.,.
DP-USTO:20-ATO,.,Bacterial Endotoxins,PRDS-000616,046A086131,046A086131-PRDS-000616,2007/01/31 00:00:00,2007/01/31 00:00:00,2007/01/31 00:00:00,.,<0.40,.,EU/mL,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SQL-LIMS,.,.,.
DP-USTO:20-ATO,.,Bacterial Endotoxins,PRDS-000746,046A094874,046A094874-PRDS-000746,2007/02/05 00:00:00,2007/02/05 00:00:00,2007/02/05 00:00:00,.,<0.40,.,EU/mL,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SQL-LIMS,.,.,.
DP-USTO:20-ATO,.,Bacterial Endotoxins,PRDS-000616,046A096880,046A096880-PRDS-000616,2007/02/28 00:00:00,2007/02/28 00:00:00,2007/02/28 00:00:00,.,<0.40,.,EU/mL,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SQL-LIMS,.,.,.
DP-USTO:20-ATO,.,Bacterial Endotoxins,PRDS-000616,0010022273,0010022273-PRDS-000616,2009/02/24 00:00:00,2009/02/24 00:00:00,2009/02/24 00:00:00,.,<0.40,0.4,EU/mL,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Bacterial Endotoxins,PRDS-000616,0010022271,0010022271-PRDS-000616,2009/03/07 00:00:00,2009/03/07 00:00:00,2009/03/07 00:00:00,.,<0.40,0.4,EU/mL,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Bacterial Endotoxins,PRDS-000616,0010022274,0010022274-PRDS-000616,2009/03/13 00:00:00,2009/03/13 00:00:00,2009/03/13 00:00:00,.,<0.4,0.4,EU/mL,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Bacterial Endotoxins,PRDS-000745,0010022284,0010022284-PRDS-000745,2009/03/18 00:00:00,2009/03/18 00:00:00,2009/03/18 00:00:00,.,<0.4,0.4,EU/mL,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Bacterial Endotoxins,PRDS-000745,0010022282,0010022282-PRDS-000745,2009/03/25 00:00:00,2009/03/25 00:00:00,2009/03/25 00:00:00,.,<0.4,0.4,EU/mL,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Bacterial Endotoxins,PRDS-000745,0010022287,0010022287-PRDS-000745,2009/03/31 00:00:00,2009/03/31 00:00:00,2009/03/31 00:00:00,.,<0.4,0.4,EU/mL,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Bacterial Endotoxins,PRDS-000616,0010027948,0010027948-PRDS-000616,2009/04/06 00:00:00,2009/04/06 00:00:00,2009/04/06 00:00:00,.,<0.40,0.4,EU/mL,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Bacterial Endotoxins,PRDS-000616,0010054040,0010054040-PRDS-000616,2010/05/20 00:00:00,2010/05/20 00:00:00,2010/05/20 00:00:00,.,<0.40,0.4,EU/mL,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Bacterial Endotoxins,PRDS-000616,0010047892,0010047892-PRDS-000616,2010/06/21 00:00:00,2010/06/21 00:00:00,2010/06/21 00:00:00,.,<0.20,0.2,EU/mL,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Bacterial Endotoxins,PRDS-000616,0010068696,0010068696-PRDS-000616,2011/02/14 00:00:00,2011/02/14 00:00:00,2011/02/14 00:00:00,.,<0.40,0.4,EU/mL,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Bacterial Endotoxins,PRDS-000616,0010076573,0010076573-PRDS-000616,2011/04/28 00:00:00,2011/04/28 00:00:00,2011/04/28 00:00:00,.,<0.78,0.78,EU/mL,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Bacterial Endotoxins,PRDS-000616,0010091156,0010091156-PRDS-000616,2011/11/07 00:00:00,2011/11/07 00:00:00,2011/11/07 00:00:00,.,<0.40,0.4,EU/mL,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Bacterial Endotoxins,PRDS-000616,0010108498,0010108498-PRDS-000616,2011/12/12 00:00:00,2011/12/12 00:00:00,2011/12/12 00:00:00,.,<0.40,0.4,EU/mL,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Bacterial Endotoxins,PRDS-000616,0010114566,0010114566-PRDS-000616,2012/02/20 00:00:00,2012/02/20 00:00:00,2012/02/20 00:00:00,.,<0.40,0.4,EU/mL,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Bacterial Endotoxins,PRDS-000616,0010122358,0010122358-PRDS-000616,2012/07/30 00:00:00,2012/07/30 00:00:00,2012/07/30 00:00:00,.,<0.40,0.4,EU/mL,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Bacterial Endotoxins,PRDS-000616,0010128840,0010128840-PRDS-000616,2012/10/08 00:00:00,2012/10/08 00:00:00,2012/10/08 00:00:00,.,<0.10,0.1,EU/mL,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Bacterial Endotoxins,PRDS-000616,0010132368,0010132368-PRDS-000616,2013/04/08 00:00:00,2013/04/08 00:00:00,2013/04/08 00:00:00,.,<0.10,0.1,EU/mL,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
DP-USTO:20-ATO,.,Bacterial Endotoxins,PRDS-000616,0010158735,0010158735-PRDS-000616,2013/04/15 00:00:00,2013/04/15 00:00:00,2013/04/15 00:00:00,.,<0.10,0.1,EU/mL,.,.,.,.,.,.,.,NO,NO,NO,NO,Y,E,.,.,.,LIN,.,.,TEXT,SMLIMS,.,.,.
